Genome,Ku_IDs,LigD_IDs,Plasmid_IDs,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,NHEJ_status_verbose,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Architecture,genome_clean
GCF_000259255.1_ASM25925v1,NA-Ku,NA-LigD,NC_017738.1,NC_017737.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,182217,138563,Helicobacter cetorum MIT 00-7128 plasmid pHCW,Proteobacteria,Proteobacteria-Epsilonproteobacteria,1947646,2,35,No-LigD-domains,GCF_000259255
GCF_000013005.1_ASM1300v1,WP_011413792.1:11-189,"WP_011413791.1,pe:11-164|lig:240-541|pol:556-800;WP_011415547.1,lig:217-466",NA-plasmid,NC_007722.1,0,1,-,WP_011413792.1,-,-,WP_011413791.1;WP_011415547.1,-,Yes-NHEJ,3,314225,39960,Erythrobacter litoralis HTCC2594,Proteobacteria,Proteobacteria-Alphaproteobacteria,3052398,1,63,Yes-NHEJ-all-same-prot,GCF_000013005
GCF_000093025.1_ASM9302v1,NA-Ku,"WP_049770032.1,lig:65-230",NA-plasmid,NC_014207.1,0,1,-,-,NA-Ku,-,WP_049770032.1,-,Lig-only,2,666681,1055487,Methylotenera versatilis 301,Proteobacteria,Proteobacteria-Betaproteobacteria,3059871,3,43,LigD-only-lig-no-pol,GCF_000093025
GCF_000738435.1_ASM73843v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP003984.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,666509,1284658,Planktomarina temperata RCA23,Proteobacteria,Proteobacteria-Alphaproteobacteria,3288122,2,54,No-LigD-domains,GCF_000738435
GCF_000968375.1_ASM96837v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP009933.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1548,1548,Clostridium scatologenes strain ATCC 25775,Firmicutes,Firmicutes-Clostridia,5749410,9,30,No-LigD-domains,GCF_000968375
GCF_000008565.1_ASM856v1,NA-Ku,NA-LigD,NC_000959.1@NC_000958.1,NC_001263.1@NC_001264.1,2,2,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,243230,1299,Deinococcus radiodurans R1 plasmid MP1,Deinococcus-Thermus,Deinococcus-Thermus-Deinococci,5709624,3,67,No-LigD-domains,GCF_000008565
GCF_001676705.1_ASM167670v1,WP_066346069.1:13-198,"WP_066347391.1,pol:44-275;WP_066351051.1,lig:231-485;WP_066346066.1,pe:7-160|lig:256-556|pol:596-837",NA-plasmid,NZ_CP016170.1,0,1,-,WP_066346069.1,-,-,WP_066346066.1;WP_066347391.1;WP_066351051.1,-,Yes-NHEJ,3,463025,463025,Bordetella bronchialis strain AU3182,Proteobacteria,Proteobacteria-Betaproteobacteria,5878756,3,67,Yes-NHEJ-all-same-prot,GCF_001676705
GCF_000731315.1_RG540_Ch_pA,WP_051909464.1:17-191;WP_038590058.1:13-182,"WP_038590055.1,pe:5-161|lig:237-536|pol:556-798;WP_038584379.1,lig:47-339;WP_038584646.1,lig:222-473",NZ_HG938354.1,NZ_HG938353.1,1,1,-,WP_051909464.1;WP_038590058.1,-,-,WP_038584379.1;WP_038584646.1;WP_038590055.1,-,Yes-NHEJ,3,1028800,399,Neorhizobium galegae chromid pHAMBI540a,Proteobacteria,Proteobacteria-Alphaproteobacteria,11102989,3,61,Yes-NHEJ-all-same-prot,GCF_000731315
GCF_000204645.1_ASM20464v1,NA-Ku,"WP_013722497.1,lig:105-249",NC_015423.1,NC_015422.1,1,1,-,-,NA-Ku,-,WP_013722497.1,-,Lig-only,2,596154,179636,Alicycliphilus denitrificans K601 plasmid pALIDE201,Proteobacteria,Proteobacteria-Betaproteobacteria,4995263,3,68,LigD-only-lig-no-pol,GCF_000204645
GCF_000010405.1_ASM1040v1,NA-Ku,NA-LigD,NA-plasmid,NC_009465.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,412965,410330,Candidatus Vesicomyosocius okutanii HA DNA,Proteobacteria,Proteobacteria-Gammaproteobacteria,1022154,1,32,No-LigD-domains,GCF_000010405
GCF_001277255.1_ASM127725v1,NA-Ku,NA-LigD,NZ_CP012265.1,NZ_CP012264.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1073999,1163710,Cronobacter condimenti 1330 strain LMG 26250 plasmid pCCO1,Proteobacteria,Proteobacteria-Gammaproteobacteria,4347991,7,56,No-LigD-domains,GCF_001277255
GCF_000019845.1_ASM1984v1,WP_012383394.1:13-177;WP_012383392.1:16-173,"WP_012383393.1,lig:37-336|pol:357-597;WP_012384071.1,lig:225-503",NC_010580.1@NC_010578.1,NC_010581.1,2,1,-,WP_012383392.1;WP_012383394.1,-,-,WP_012383393.1;WP_012384071.1,-,Yes-NHEJ,3,395963,533,Beijerinckia indica subsp. indica ATCC 9039 plasmid pBIND02,Proteobacteria,Proteobacteria-Alphaproteobacteria,4170153,3,57,Yes-NHEJ-lig-pol-same_prot,GCF_000019845
GCF_000632985.1_ASM63298v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007481.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1286528,33994,Neorickettsia helminthoeca str. Oregon,Proteobacteria,Proteobacteria-Alphaproteobacteria,884232,1,42,No-LigD-domains,GCF_000632985
GCF_000235605.1_ASM23560v1,WP_014186868.1:9-175,"WP_014184972.1,pe:7-160|lig:204-502|pol:536-779",NA-plasmid,NC_016584.1,0,1,-,WP_014186868.1,-,-,WP_014184972.1,-,Yes-NHEJ,3,768706,1563,Desulfosporosinus orientis DSM 765,Firmicutes,Firmicutes-Clostridia,5863081,8,43,Yes-NHEJ-all-same-prot,GCF_000235605
GCF_000980835.1_ASM98083v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP011312.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,35755,35755,Corynebacterium kutscheri strain DSM 20755,Actinobacteria,Actinobacteria-Corynebacteriales,2354065,4,46,No-LigD-domains,GCF_000980835
GCF_001281485.1_ASM128148v1,NA-Ku,"WP_061927029.1,lig:217-469",NA-plasmid,NZ_CP012669.1,0,1,-,-,NA-Ku,-,WP_061927029.1,-,Lig-only,2,361183,361183,Altererythrobacter epoxidivorans strain CGMCC 1.7731,Proteobacteria,Proteobacteria-Alphaproteobacteria,2786256,1,62,LigD-only-lig-no-pol,GCF_001281485
GCF_000196255.1_ASM19625v1,NA-Ku,"WP_011221155.1,lig:92-254",NC_005871.1,NC_006370.1@NC_006371.1,1,2,-,-,NA-Ku,-,WP_011221155.1,-,Lig-only,2,298386,74109,Photobacterium profundum SS9 plasmid 1,Proteobacteria,Proteobacteria-Gammaproteobacteria,10408551,15,42,LigD-only-lig-no-pol,GCF_000196255
GCF_000237085.1_ASM23708v1,NA-Ku,NA-LigD,NA-plasmid,NC_016627.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,720554,288965,Clostridium clariflavum DSM 19732,Firmicutes,Firmicutes-Clostridia,4897678,6,36,No-LigD-domains,GCF_000237085
GCF_000145275.1_ASM14527v1,NA-Ku,NA-LigD,NA-plasmid,NC_014393.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,573061,1493,Clostridium cellulovorans 743B,Firmicutes,Firmicutes-Clostridia,5262222,9,31,No-LigD-domains,GCF_000145275
GCF_000166055.1_ASM16605v1,WP_013418313.1:13-177,"WP_013420023.1,lig:224-467;WP_013418314.1,pe:27-181|lig:335-635|pol:674-917",NA-plasmid,NC_014664.1,0,1,-,WP_013418313.1,-,-,WP_013418314.1;WP_013420023.1,-,Yes-NHEJ,3,648757,1069,Rhodomicrobium vannielii ATCC 17100,Proteobacteria,Proteobacteria-Alphaproteobacteria,4014469,2,62,Yes-NHEJ-all-same-prot,GCF_000166055
GCF_001561955.1_ASM156195v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP014223.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,991789,28446,[Clostridium] propionicum DSM 1682,Firmicutes,Firmicutes-Clostridia,3120417,7,39,No-LigD-domains,GCF_001561955
GCF_000146185.1_ASM14618v1,NA-Ku,NA-LigD,NC_012782.1@NC_012780.1,NC_012778.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,515620,39485,Eubacterium eligens ATCC 27750 plasmid,Firmicutes,Firmicutes-Clostridia,2144190,5,38,No-LigD-domains,GCF_000146185
GCF_000147335.1_ASM14733v1,NA-Ku,NA-LigD,NC_014533.1@NC_014534.1@NC_014502.1@NC_014503.1@NC_014504.1@NC_014535.1,NC_014501.1,6,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,497965,497965,Cyanothece sp. PCC 7822 plasmid Cy782206,Cyanobacteria,Cyanobacteria-Oscillatoriophycideae,6091620,3,40,No-LigD-domains,GCF_000147335
GCF_000340905.1_ASM34090v1,NA-Ku,NA-LigD,NA-plasmid,NC_020284.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1208921,994695,Candidatus Kinetoplastibacterium galatii TCC219,Proteobacteria,Proteobacteria-Betaproteobacteria,822140,3,32,No-LigD-domains,GCF_000340905
GCF_000255135.1_ASM25513v1,NA-Ku,NA-LigD,NC_016748.1,NC_016751.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,443254,149715,Marinitoga piezophila KA3 plasmid pMARPI01,Thermotogae,Thermotogae-Petrotogales,2231407,3,29,No-LigD-domains,GCF_000255135
GCF_001857965.1_ASM185796v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP017774.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1306519,1306519,Flavobacterium sp. PK15,Bacteroidetes,Bacteroidetes-Flavobacteriia,3851214,5,34,No-LigD-domains,GCF_001857965
GCF_001547735.1_ASM154773v1,NA-Ku,NA-LigD,NA-plasmid,NZ_AP013035.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1298851,412593,Thermosulfidibacter takaii ABI70S6 DNA,Aquificae,Aquificae-Aquificales,1816670,1,43,No-LigD-domains,GCF_001547735
GCF_000143985.1_ASM14398v1,NA-Ku,NA-LigD,NA-plasmid,NC_014364.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,573413,55206,Spirochaeta smaragdinae DSM 11293,Spirochaetes,Spirochaetes-Spirochaetales,4653970,2,49,No-LigD-domains,GCF_000143985
GCF_000145035.1_ASM14503v1,NA-Ku,NA-LigD,NC_014390.1@NC_014389.1,NC_014387.1@NC_014388.1,2,2,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,515622,43305,Butyrivibrio proteoclasticus B316 plasmid pCY360,Firmicutes,Firmicutes-Clostridia,7411966,6,40,No-LigD-domains,GCF_000145035
GCF_000550805.1_ASM55080v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP004353.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1224164,38305,Corynebacterium vitaeruminis DSM 20294,Actinobacteria,Actinobacteria-Corynebacteriales,2931780,5,66,No-LigD-domains,GCF_000550805
GCF_000023465.1_ASM2346v1,WP_041579048.1:9-189,"WP_049771466.1,pe:5-71;WP_013069983.1,lig:221-469;WP_013073048.1,pe:4-157|lig:207-490|pol:529-766",NA-plasmid,NC_014041.1,0,1,-,WP_041579048.1,-,-,WP_013069983.1;WP_049771466.1;WP_013073048.1,-,Yes-NHEJ,3,655815,398743,Zunongwangia profunda SM-A87,Bacteroidetes,Bacteroidetes-Flavobacteriia,5128187,3,36,Yes-NHEJ-all-same-prot,GCF_000023465
GCF_000828515.1_ASM82851v1,NA-Ku,NA-LigD,NZ_AP010873.1,NZ_AP010872.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,476281,168169,Candidatus Ishikawaella capsulata Mpkobe plasmid pAst DNA,Proteobacteria,Proteobacteria-Gammaproteobacteria,745590,3,30,No-LigD-domains,GCF_000828515
GCF_000013645.1_ASM1364v1,WP_011488272.1:10-196,"WP_011491968.1,lig:237-494;WP_011488273.1,pe:6-175|lig:296-600|pol:711-953",NA-plasmid,NC_007951.1@NC_007952.1@NC_007953.1,0,3,-,WP_011488272.1,-,-,WP_011488273.1;WP_011491968.1,-,Yes-NHEJ,3,266265,36873,Burkholderia xenovorans LB400 chromosome 3,Proteobacteria,Proteobacteria-Betaproteobacteria,17990497,6,63,Yes-NHEJ-all-same-prot,GCF_000013645
GCF_000953655.1_LHA,WP_045107138.1:9-195,"WP_045105492.1,pe:6-156|lig:228-525|pol:546-790;WP_045105891.1,lig:224-512",NZ_LN681226.1,NZ_LN681225.1,1,1,-,WP_045107138.1,-,-,WP_045105492.1;WP_045105891.1,-,Yes-NHEJ,3,449,449,Legionella hackeliae genome assembly LHA,Proteobacteria,Proteobacteria-Gammaproteobacteria,3440975,4,39,Yes-NHEJ-all-same-prot,GCF_000953655
GCF_900039485.1_DEMHIR,NA-Ku,NA-LigD,NZ_LN999834.1,NZ_LN999833.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1778262,1778262,Enterobacteriaceae bacterium symbiont of Maconellicoccus hirsutus isolate DEMHIR genome assembly,Proteobacteria,Proteobacteria-Gammaproteobacteria,834734,1,44,No-LigD-domains,GCF_900039485
GCF_000007125.1_ASM712v1,NA-Ku,NA-LigD,NA-plasmid,NC_003317.1@NC_003318.1,0,2,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,224914,29459,Brucella melitensis 16M chromosome II,Proteobacteria,Proteobacteria-Alphaproteobacteria,5412075,3,57,No-LigD-domains,GCF_000007125
GCF_001648175.1_ASM164817v1,NA-Ku,"WP_064122250.1,pe:15-141",NA-plasmid,NZ_CP015243.1,0,1,-,-,NA-Ku,-,WP_064122250.1,-,No-NHEJ,0,376489,376489,Halotalea alkalilenta strain IHB B 13600,Proteobacteria,Proteobacteria-Gammaproteobacteria,4387428,6,64,No-LigD-domains,GCF_001648175
GCF_000189415.1_ASM18941v1,NA-Ku,NA-LigD,NA-plasmid,NC_015144.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,865938,1014,Weeksella virosa DSM 16922,Bacteroidetes,Bacteroidetes-Flavobacteriia,2272954,5,36,No-LigD-domains,GCF_000189415
GCF_001307195.1_ASM130719v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP012808.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1324350,1324350,Acinetobacter sp. 114,Proteobacteria,Proteobacteria-Gammaproteobacteria,3054269,7,35,No-LigD-domains,GCF_001307195
GCF_000328765.2_ASM32876v2,NA-Ku,NA-LigD,NA-plasmid,NC_019954.2,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1209989,499229,Tepidanaerobacter acetatoxydans Re1 complete genome,Firmicutes,Firmicutes-Clostridia,2761252,2,38,No-LigD-domains,GCF_000328765
GCF_000439455.1_ASM43945v1,NA-Ku,NA-LigD,NA-plasmid,NC_021833.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1276221,216936,Spiroplasma diminutum CUAS-1,Tenericutes,Tenericutes-Mollicutes,945296,1,25,No-LigD-domains,GCF_000439455
GCF_000166135.1_ASM16613v1,WP_013421951.1:9-182,"WP_013425853.1,pe:66-179|lig:245-549;WP_013423458.1,lig:11-261;WP_013421950.1,pol:65-308",NA-plasmid,NC_014666.1,0,1,-,WP_013421951.1,-,-,WP_013421950.1;WP_013423458.1;WP_013425853.1,-,Yes-NHEJ,3,298654,298654,Frankia sp. EuI1c,Actinobacteria,Actinobacteria-Frankiales,8815781,3,72,Yes-NHEJ-all-diff-prot,GCF_000166135
GCF_000736415.1_ASM73641v1,NA-Ku,NA-LigD,NZ_CP009044.1,NZ_CP009043.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1244531,1244531,Campylobacter iguaniorum strain 1485E plasmid pCIG1485E,Proteobacteria,Proteobacteria-Epsilonproteobacteria,1684608,3,36,No-LigD-domains,GCF_000736415
GCF_000024385.1_ASM2438v1,WP_012851576.1:9-182,"WP_012851574.1,pol:17-264;WP_041439345.1,lig:16-321",NA-plasmid,NC_013510.1,0,1,-,WP_012851576.1,-,-,WP_012851574.1;WP_041439345.1,-,Yes-NHEJ,3,471852,2020,Thermomonospora curvata DSM 43183,Actinobacteria,Actinobacteria-Streptosporangiales,5639016,4,72,Yes-NHEJ-lig-pol-diff-prot,GCF_000024385
GCF_000021685.1_ASM2168v1,NA-Ku,NA-LigD,NC_011961.1,NC_011959.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,309801,500,Thermomicrobium roseum DSM 5159 plasmid,Chloroflexi,Chloroflexi-Thermomicrobiales,2003006,2,64,No-LigD-domains,GCF_000021685
GCF_000284335.1_ASM28433v1,NA-Ku,"WP_041726162.1,lig:316-471",NA-plasmid,NC_017096.1,0,1,-,-,NA-Ku,-,WP_041726162.1,-,Lig-only,2,511051,693075,Caldisericum exile AZM16c01 DNA,Caldiserica,Caldiserica-Caldisericia,1558103,1,35,LigD-only-lig-no-pol,GCF_000284335
GCF_000212695.1_ASM21269v1,WP_013771074.1:9-182,"WP_013770925.1,lig:198-451;WP_013771073.1,pol:15-268;WP_013769969.1,pe:8-146|lig:190-487;WP_013771739.1,lig:12-331;WP_013769678.1,pol:18-274",NA-plasmid,NC_015514.1,0,1,-,WP_013771074.1,-,-,WP_013769678.1;WP_013769969.1;WP_013770925.1;WP_013771073.1;WP_013771739.1,-,Yes-NHEJ,3,590998,1708,Cellulomonas fimi ATCC 484,Actinobacteria,Actinobacteria-Micrococcales,4266344,2,75,Yes-NHEJ-all-diff-prot,GCF_000212695
GCF_000524555.1_ASM52455v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007154.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,743966,45362,Mycoplasma bovoculi M165/69,Tenericutes,Tenericutes-Mollicutes,760240,1,28,No-LigD-domains,GCF_000524555
GCF_000197735.1_ASM19773v1,NA-Ku,"WP_049862687.1,lig:17-152",NC_014549.1@NC_014548.1,NC_014550.1,2,1,-,-,NA-Ku,-,WP_049862687.1,-,Lig-only,2,861360,256701,Arthrobacter arilaitensis RE117,Actinobacteria,Actinobacteria-Micrococcales,3859257,6,59,LigD-only-lig-no-pol,GCF_000197735
GCF_000020525.1_ASM2052v1,NA-Ku,NA-LigD,NA-plasmid,NC_011026.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,517418,100716,Chloroherpeton thalassium ATCC 35110,Chlorobi,Chlorobi-Chlorobia,3293456,1,45,No-LigD-domains,GCF_000020525
GCF_000510265.1_ASM51026v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP006745.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1401328,1263979,Candidatus Endolissoclinum faulkneri L5,Proteobacteria,Proteobacteria-Alphaproteobacteria,1518636,1,35,No-LigD-domains,GCF_000510265
GCF_001889605.1_ASM188960v1,WP_072601840.1:13-178;WP_072601842.1:20-177,"WP_072601841.1,pe:5-158|lig:254-553|pol:570-813;WP_072606983.1,lig:221-478",NZ_CP018172.1,NZ_CP018171.1,1,1,-,WP_072601840.1;WP_072601842.1,-,-,WP_072601841.1;WP_072606983.1,-,Yes-NHEJ,3,1670800,1670800,Mesorhizobium sp. B7 plasmid unnamed1,Proteobacteria,Proteobacteria-Alphaproteobacteria,5158483,2,65,Yes-NHEJ-all-same-prot,GCF_001889605
GCF_000973725.1_ASM97372v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP009621.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,400092,400092,Pontibacter korlensis strain X14-1T,Bacteroidetes,Bacteroidetes-Cytophagia,5462537,4,47,No-LigD-domains,GCF_000973725
GCF_000007825.1_ASM782v1,NP_830616.1:10-193,NA-LigD,NC_004721.2,NC_004722.1,1,1,-,NP_830616.1,-,-,-,NA-Lig,Ku-only,1,226900,1396,Bacillus cereus ATCC 14579 plasmid pBClin15,Firmicutes,Firmicutes-Bacilli,5411809,13,35,No-LigD-domains,GCF_000007825
GCF_000013025.1_ASM1302v1,NA-Ku,"WP_011646678.1,lig:216-458",NA-plasmid,NC_008358.1,0,1,-,-,NA-Ku,-,WP_011646678.1,-,Lig-only,2,228405,81032,Hyphomonas neptunium ATCC 15444,Proteobacteria,Proteobacteria-Alphaproteobacteria,3705021,1,62,LigD-only-lig-no-pol,GCF_000013025
GCF_000020945.1_ASM2094v1,NA-Ku,NA-LigD,NA-plasmid,NC_011295.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,309798,35786,Coprothermobacter proteolyticus DSM 5265,Coprothermobacterota,Coprothermobacterota-Coprothermobacteria,1424912,2,45,No-LigD-domains,GCF_000020945
GCF_000186885.1_ASM18688v1,NA-Ku,NA-LigD,NA-plasmid,NC_014972.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,577650,894,Desulfobulbus propionicus DSM 2032,Proteobacteria,Proteobacteria-Deltaproteobacteria,3851869,2,59,No-LigD-domains,GCF_000186885
GCF_000980815.1_ASM98081v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP011311.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,161896,161896,Corynebacterium camporealensis strain DSM 44610,Actinobacteria,Actinobacteria-Corynebacteriales,2451810,4,59,No-LigD-domains,GCF_000980815
GCF_000196355.1_ASM19635v1,WP_041352928.1:15-201,"WP_011380521.1,pe:9-168|lig:239-538|pol:561-803",NC_007615.1@NC_007616.1@NC_007617.1,NC_007614.1,3,1,-,WP_041352928.1,-,-,WP_011380521.1,-,Yes-NHEJ,3,323848,1231,Nitrosospira multiformis ATCC 25196 plasmid 3,Proteobacteria,Proteobacteria-Betaproteobacteria,3184243,1,54,Yes-NHEJ-all-same-prot,GCF_000196355
GCF_001543145.1_ASM154314v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP014160.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,119206,119206,Aerococcus sanguinicola strain CCUG43001,Firmicutes,Firmicutes-Bacilli,2033849,4,48,No-LigD-domains,GCF_001543145
GCF_000091325.1_ASM9132v1,NA-Ku,NA-LigD,NA-plasmid,NC_014012.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,637905,60217,Shewanella violacea DSS12 DNA,Proteobacteria,Proteobacteria-Gammaproteobacteria,4962103,14,45,No-LigD-domains,GCF_000091325
GCF_000247565.1_ASM24756v1,NA-Ku,NA-LigD,NA-plasmid,NC_016893.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1142511,51229,Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony),Proteobacteria,Proteobacteria-Gammaproteobacteria,719535,2,25,No-LigD-domains,GCF_000247565
GCF_000214705.1_ASM21470v1,WP_013822092.1:9-192,"WP_041283203.1,pol:11-252;WP_041283202.1,lig:11-300",NA-plasmid,NC_015573.1,0,1,-,WP_013822092.1,-,-,WP_041283202.1;WP_041283203.1,-,Yes-NHEJ,3,760568,58135,Desulfotomaculum kuznetsovii DSM 6115,Firmicutes,Firmicutes-Clostridia,3601386,3,55,Yes-NHEJ-lig-pol-diff-prot,GCF_000214705
GCF_001856685.1_ASM185668v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP017812.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1912795,1912795,Actinomyces sp. VUL4_3,Actinobacteria,Actinobacteria-Actinomycetales,2207832,3,52,No-LigD-domains,GCF_001856685
GCF_000008765.1_ASM876v1,NA-Ku,NA-LigD,NC_001988.2,NC_003030.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,272562,1488,Clostridium acetobutylicum ATCC 824 plasmid pSOL1,Firmicutes,Firmicutes-Clostridia,3940880,11,31,No-LigD-domains,GCF_000008765
GCF_001620265.1_ASM162026v1,WP_066814949.1:13-178,"WP_066814948.1,pe:6-161|lig:211-505|pol:524-766",NZ_CP012662.1@NZ_CP012663.1@NZ_CP012664.1,NZ_CP012661.1,3,1,-,WP_066814949.1,-,-,WP_066814948.1,-,Yes-NHEJ,3,1335048,1335048,Defluviimonas alba strain cai42 plasmid cai42_plasmidC,Proteobacteria,Proteobacteria-Alphaproteobacteria,4738298,2,67,Yes-NHEJ-all-same-prot,GCF_001620265
GCF_001543325.1_ASM154332v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP013355.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1622118,1622118,Lutibacter sp. LP1,Bacteroidetes,Bacteroidetes-Flavobacteriia,2966978,2,30,No-LigD-domains,GCF_001543325
GCF_001729485.1_ASM172948v1,WP_069570586.1:9-175;WP_069569045.1:9-184,"WP_069571110.1,lig:25-318;WP_069569047.1,pol:27-269;WP_069570585.1,pol:14-254;WP_069569014.1,lig:203-471;WP_069570409.1,lig:11-332;WP_069570408.1,pol:16-260;WP_069570654.1,pe:9-171",NA-plasmid,NZ_CP017157.1,0,1,-,WP_069569045.1;WP_069570586.1,-,-,WP_069569014.1;WP_069569047.1;WP_069570408.1;WP_069570409.1;WP_069570585.1;WP_069570654.1;WP_069571110.1,-,Yes-NHEJ,3,47763,47763,Streptomyces lydicus strain 103,Actinobacteria,Actinobacteria-Streptomycetales,8201357,7,72,Yes-NHEJ-all-diff-prot,GCF_001729485
GCF_001741865.1_ASM174186v1,WP_069690553.1:13-175;WP_069690554.1:17-177,"WP_069689955.1,lig:7-306;WP_069688781.1,lig:42-338;WP_069690552.1,pe:7-164|lig:254-549|pol:583-827;WP_069692588.1,lig:219-475",NZ_CP017148.1,NZ_CP017147.1,1,1,-,WP_069690553.1;WP_069690554.1,-,-,WP_069688781.1;WP_069689955.1;WP_069690552.1;WP_069692588.1,-,Yes-NHEJ,3,1526658,1526658,Bosea vaviloviae strain Vaf18 plasmid unnamed1,Proteobacteria,Proteobacteria-Alphaproteobacteria,6373793,2,66,Yes-NHEJ-all-same-prot,GCF_001741865
GCF_000092425.1_ASM9242v1,NA-Ku,NA-LigD,NA-plasmid,NC_014221.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,649638,332249,Truepera radiovictrix DSM 17093,Deinococcus-Thermus,Deinococcus-Thermus-Deinococci,3260398,2,68,No-LigD-domains,GCF_000092425
GCF_001735805.1_ASM173580v1,WP_069776819.1:11-173;WP_069783564.1:9-184,"WP_069782220.1,lig:203-449;WP_069783422.1,pol:10-255;WP_069782868.1,pe:9-167;WP_069778712.1,pol:12-255;WP_069782867.1,lig:29-329;WP_069784100.1,lig:17-315;WP_069777428.1,lig:11-332",NA-plasmid,NZ_CP017248.1,0,1,-,WP_069776819.1;WP_069783564.1,-,-,WP_069783422.1;WP_069777428.1;WP_069778712.1;WP_069782220.1;WP_069784100.1;WP_069782867.1;WP_069782868.1,-,Yes-NHEJ,3,164348,164348,Streptomyces puniciscabiei strain TW1S1,Actinobacteria,Actinobacteria-Streptomycetales,9698948,6,71,Yes-NHEJ-all-diff-prot,GCF_001735805
